participantId,group,lecture_type,practice_type,source_file,trialId,responseId,responsePrompt,answer,duration,cleanedDuration,status,percentComplete,answer_length
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,1,20639,20639,completed,100,1
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",N/A,125071,125071,completed,100,3
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",It is somethat that can be ascribed two 2 or more items or ideas,125071,125071,completed,100,64
67eec9e200be02ad51843d9b,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",a gradual rise of the terrain,125071,125071,completed,100,29
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,assessment intro,additional-questions,NA,I found it difficult to make the slope at 0 while trying to have a positive/negative correlation. Everything else was easy going.,108808,108808,completed,100,129
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:","A correlation in statistics is measured with the variable R from -1 to 1. A correlation of negative 1 means a negative correlation, while a correlation of 1 means a positive correlation. A correlation of 0 means there is no negative or positive correlation.",229230,229230,completed,100,257
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,229230,229230,completed,100,2
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",Slope shows us how a variable changes when another variable changes.,229230,229230,completed,100,68
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,Correlation refers to the strength and direction of the linear line while slope focuses on change.,266291,266291,completed,100,98
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,"They both try to describe the relationship between x and y.
Both can help with identifying direction (positive or negative).",266291,266291,completed,100,124
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",Correlation does not change when switching variables.,266291,266291,completed,100,53
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope will become -0.25,266291,266291,completed,100,27
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,4,21408,21408,completed,100,1
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",2,21408,21408,completed,100,1
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,4,21408,21408,completed,100,1
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,2,21408,21408,completed,100,1
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",4 years ago,210575,210575,completed,100,11
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",Correlation usually refers to two variables or lines and how they move together. Positive correlation= increase. Negative correlation = decrease.,210575,210575,completed,100,145
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,210575,210575,completed,100,1
6949ca3d2fa32d8101dea6a7,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A slope shows how something changes when another thing changes (variables).,210575,210575,completed,100,75
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,assessment intro,additional-questions,NA,In the video example provided it was clear to the relation behind correlation and slope. The example used was sleep and anxiety.,61747,61747,completed,100,128
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",The points on the line are an indication of the correlation.,90447,90447,completed,100,60
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",No,90447,90447,completed,100,2
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:",The steepness of a line on a graph or chart.,90447,90447,completed,100,44
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-different,Please list as many ways slope and correlation are different as you can think of.,A slope can be present in a negative or positive way. but the cluster points are these slopes could be varying and have no bearing on the slope.,163707,163707,completed,100,144
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,q-same,Please list as many ways slope and correlation are the same as you can think of.,Slopes can be determined by the correlation. Meaning they affect each other depending on their data.,163707,163707,completed,100,100
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-a,"Let’s say a researcher has a correlation of .5 and a slope of .25. If they switched X and Y.

a. What would happen to the correlation?",The correlation would be negatively affected.,163707,163707,completed,100,45
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,connection-making,switch-question-response-b,b. What would happen to the slope?,The slope would become greater or positive.,163707,163707,completed,100,43
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_enjoyed_learning,How much have you enjoyed learning about correlation and slope?,3,10552,10552,completed,100,1
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_excited,"Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?",3,10552,10552,completed,100,1
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_corrslope,How interesting do you find correlation and slope?,3,10552,10552,completed,100,1
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,maintainedSituationalInterest,msi_interesting_stats,How interesting do you find statistics?,4,10552,10552,completed,100,1
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-class-time,"If yes, how long ago was your most recent statistics class?",20,60553,60553,completed,100,2
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-correlation,"In your own words, please describe what a correlation is:",A connection to one thing to another.,60553,60553,completed,100,37
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-how-many,"If yes, how many statistics classes have you taken in total?",1,60553,60553,completed,100,1
695bbdf21fd961458dd7390f,CP,Control,PlotWise,main-control-plotwise.csv,pre questions,q-slope,"In your own words, please describe what a slope is:",A uphill or downhill portion of land of object.,60553,60553,completed,100,47
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,assessment intro,additional-questions,NA,"No additional questions, just noticing how closely related these two constructs are",28087,28087,completed,100,83
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-correlation,"In your own words, please describe what a correlation is:",A correlation is the standardized metric (-1 to 1) that describes both the direction and magnitude of a linear relationship between at least two variables,101533,101533,completed,100,154
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-motivation,"You have now finished the learning part of the experiment. Next up we have some questions about what you learned and how you felt about the online lecture.

But first,if there is time at the end, would you be interested in trying another problem?",Yes,101533,101533,completed,100,3
698cb3f09ab87f038b6e3e77,CP,Control,PlotWise,main-control-plotwise.csv,assessment questions part one,q-slope,"In your own words, please describe what a slope is:","The linear rate of change between two variables, a predictor and outcome, which is structured such that: slope is the estimated change in the outcome variable for every one-unit increase in the predictor variable - as generated from a regression model",101533,101533,completed,100,251
