participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,parameters_src,parameters_taskid,parameters_nextButtonText,parameters_maxWidth,parameters_margin,parameters_aspectRatio,parameters_hideNextUntilComplete,parameters_preventSeek,parameters_question,parameters_imgSrc,parameters_imgLabel,parameters_statType,parameters_responseId,parameters_instruction,parameters_imgSrcs,parameters_imgLabels,parameters_options,parameters_questionType,parameters_rankPrompts,parameters_pickQuestion,parameters_pickOptions,parameters_title,parameters_intro,parameters_sections,parameters_leftImgSrc,parameters_rightImgSrc,parameters_leftLabel,parameters_rightLabel,parameters_requiredPoints,parameters_seedPoints,parameters_gifSrc
"5cbcfce214b3cb0015f03471","triggeredSituationalInterest","63","windowEvents","DEFAULT","","","","","","","","{""focus"":8,""input"":7,""keydown"":0,""keyup"":0,""mousemove"":65,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":11,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","maintainedSituationalInterest","64","msi_excited","DEFAULT","completed","","","","100.00","","Now please rate how you feel about the topics you encountered in this session.

How excited are you about correlation and slope?","2","","23406","23406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","maintainedSituationalInterest","64","msi_interesting_corrslope","DEFAULT","completed","","","","100.00","","How interesting do you find correlation and slope?","4","","23406","23406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","maintainedSituationalInterest","64","msi_interesting_stats","DEFAULT","completed","","","","100.00","","How interesting do you find statistics?","5","","23406","23406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","maintainedSituationalInterest","64","msi_enjoyed_learning","DEFAULT","completed","","","","100.00","","How much have you enjoyed learning about correlation and slope?","4","","23406","23406","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","maintainedSituationalInterest","64","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":55,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5cbcfce214b3cb0015f03471","futureInterestSurvey","65","interest_any_study","DEFAULT","completed","","","","100.00","","","6","","18588","18588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"5cbcfce214b3cb0015f03471","futureInterestSurvey","65","interest_statistics_study","DEFAULT","completed","","","","100.00","","","6","","18588","18588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"5cbcfce214b3cb0015f03471","futureInterestSurvey","65","interest_dynamic_vis_study","DEFAULT","completed","","","","100.00","","","6","","18588","18588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","assets/imgs/touchpad.gif"
"5cbcfce214b3cb0015f03471","futureInterestSurvey","65","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","participantTags","","participantTags","DEFAULT","","","","","","","","[""pilot-sequence"",""guess-slope-sequence"",""guess-correlation-sequence""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","consent","0","prolificId","DEFAULT","completed","","","","100.00","","Please enter your Prolific ID","65b6bb9487ad05cb475fbba5","","26857","26857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","consent","0","accept","DEFAULT","completed","","","","100.00","","Are you ready to continue?","Accept","","26857","26857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","consent","0","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":23,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","$screen-recording.components.screenRecordingPermission","1","screenRecordingPermission","DEFAULT","completed","","Get permission to start Screen recording","","100.00","","Screen recording enabled","true","","40704","40704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","$screen-recording.components.screenRecordingPermission","1","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":54,""mousedown"":2,""mouseup"":2,""resize"":1,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","intro","2","","DEFAULT","completed","","","","100.00","","","","","9030","9030","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","intro","2","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":16,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-correlation","DEFAULT","completed","","","","100.00","","In your own words, please describe what a correlation is:","Ho one thing (behavior) is relative to another behavior.","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-slope","DEFAULT","completed","","","","100.00","","In your own words, please describe what a slope is:","I believe a slope is the degree a measurement decreases or increases compared to a previous or after the peak of the participants results.","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-class-taken","DEFAULT","completed","","","","100.00","","Have you ever taken a statistics class?","Yes","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-how-many","DEFAULT","completed","","","","100.00","","If yes, how many statistics classes have you taken in total?","1","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-class-time","DEFAULT","completed","","","","100.00","","If yes, how long ago was your most recent statistics class?","35 years ago","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-class-level","DEFAULT","completed","","","","100.00","","If yes, what is the highest level of a statistics class you have taken?","College (undergraduate)","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","q-grade","DEFAULT","completed","","","","100.00","","If yes, what grade did you get in the class?","I don't remember","","153648","153648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","pre questions","3","windowEvents","DEFAULT","","","","","","","","{""focus"":8,""input"":169,""keydown"":174,""keyup"":158,""mousemove"":103,""mousedown"":11,""mouseup"":11,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","video-instruction","4","","DEFAULT","completed","","","","100.00","","","","","14024","14024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","video-instruction","4","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","plotwise-video","5","video_done","DEFAULT","completed","","","","100.00",""," ","true","","294899","294899","https://wpivis.github.io/plotwise-study/plotwise-pilot/assets/videos/Plotwise_Video.mp4","video_done","Continue","1200","1em auto","16 / 9","true","true","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","plotwise-video","5","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":64,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":22,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","after-watch","6","","DEFAULT","completed","","","","100.00","","","","","8309","8309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","after-watch","6","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":9,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","thinkaloud","7","","DEFAULT","completed","","","","100.00","","","","","29854","29854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","thinkaloud","7","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":43,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","guess-correlation","8","break","DEFAULT","completed","","","","100.00","","","[]","","16415","16415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","guess-correlation","8","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":20,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-1","9","stat_guess","DEFAULT","completed","","","","100.00","","","0.02","","30428","30428","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-1.png","slope = 0.96, correlation = 0.96","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-1","9","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","30428","30428","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-1.png","slope = 0.96, correlation = 0.96","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-1","9","stat_guess_sign","DEFAULT","completed","","","","100.00","","","positive","","30428","30428","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-1.png","slope = 0.96, correlation = 0.96","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-1","9","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":37,""mousedown"":6,""mouseup"":6,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-2","10","stat_guess","DEFAULT","completed","","","","100.00","","","-0.04","","33643","33643","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-2.png","slope = -0.59, correlation = -0.80","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-2","10","stat_guess_initial","DEFAULT","completed","","","","100.00","","","-0.01","","33643","33643","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-2.png","slope = -0.59, correlation = -0.80","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-2","10","stat_guess_sign","DEFAULT","completed","","","","100.00","","","negative","","33643","33643","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-2.png","slope = -0.59, correlation = -0.80","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-2","10","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":4,""keydown"":0,""keyup"":0,""mousemove"":27,""mousedown"":7,""mouseup"":6,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-3","11","stat_guess","DEFAULT","completed","","","","100.00","","","0","","14640","14640","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-3.png","slope = 0.04, correlation = 0.05","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-3","11","stat_guess_initial","DEFAULT","completed","","","","100.00","","","0","","14640","14640","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-3.png","slope = 0.04, correlation = 0.05","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
"65b6bb9487ad05cb475fbba5","control-r-3","11","stat_guess_sign","DEFAULT","completed","","","","100.00","","","zero","","14640","14640","","","","","","","","","What do you think the correlation is for this graph?","assets/imgs/control-r-3.png","slope = 0.04, correlation = 0.05","correlation","stat_guess","","","","","","","","","","","","","","","","","",""
